都会
160
40,55,57,72
41,56,58,73
42,57,59,74
43,58,60,75
44,59,61,76
45,60,62,77
46,61,63,78
47,62,79
48,65,80
49,64,66,81
50,65,67,82
51,66,68,83
52,67,69,84
53,68,70,85
54,69,71,86
55,70,72,87
56,71,73,88
57,72,74,89
58,73,75,90
59,74,76,91
60,75,77,92
61,76,78,93
62,77,79,94
63,78,95
64,81,96
65,80,82,97
66,81,83,98
67,82,84,99
68,83,85,100
69,84,86,101
70,85,87,102
71,86,88,103
72,87,89,104
73,88,90,105
74,89,91,106
75,90,92,107
76,91,93,108
77,92,94,109
78,93,95,110
79,94,111
80,97,112
81,96,98,113
82,97,99,114
83,98,100,115
84,99,101,116
85,100,102,117
86,101,103,118
87,102,104,119
88,103,105,120
89,104,106,121
90,105,107,122
91,106,108,123
92,107,109,124
93,108,110,125
94,109,111,126
95,110,127
96,113,128
97,112,114,129
98,113,115,130
99,114,116,131
100,115,117,132
101,116,118,133
102,117,119,134
103,118,120,135
104,119,121,136
105,120,122,137
106,121,123,138
107,122,124,139
108,123,125,140
109,124,126,141
110,125,127,142
111,126,143
112,129,144
113,128,130,145
114,129,131,146
115,130,132,147
116,131,133,148
117,132,134,149
118,133,135,150
119,134,136,151
120,135,137,152
121,136,138,153
122,137,139,154
123,138,140,155
124,139,141,156
125,140,142,157
126,141,143,158
127,142,159
128,145
129,144,146
130,145,147
131,146,148
132,147,149
133,148,150
134,149,151
135,150,152
136,151,153
137,152,154
138,153,155
139,154,156
140,155,157
141,156,158
142,157,159
143,158
0,0,40,50
50,0,60,50
120,0,50,40
180,0,40,50
230,0,50,40
290,0,60,50
360,0,40,50
410,0,60,50
480,0,40,40
530,0,50,40
590,0,50,50
650,0,60,40
720,0,50,50
780,0,50,50
840,0,40,50
890,0,50,40
0,60,50,40
60,60,40,40
110,50,60,50
180,60,40,40
230,50,50,50
290,60,60,40
360,60,40,50
410,60,60,40
480,50,40,60
530,50,50,50
590,60,50,50
650,50,50,50
710,60,50,40
770,60,60,40
840,60,50,50
900,50,40,60
0,110,40,60
50,110,60,50
120,110,40,60
170,110,60,50
240,110,40,60
290,110,50,50
350,120,60,40
420,110,40,60
470,120,50,50
530,110,50,50
590,120,50,40
650,110,60,60
720,110,50,60
780,110,40,50
830,120,60,50
900,120,40,50
0,180,40,40
50,170,50,60
110,180,60,50
180,170,40,60
230,180,50,50
290,170,50,60
350,170,60,50
420,180,40,50
470,180,50,50
530,170,50,60
590,170,60,60
660,180,50,50
720,180,50,40
780,170,50,60
840,180,50,40
900,180,40,40
0,230,50,50
60,240,50,40
120,240,50,50
180,240,50,40
240,240,40,50
290,240,60,40
360,230,40,50
410,240,50,40
470,240,50,50
530,240,50,40
590,240,60,40
660,240,40,40
710,230,60,60
780,240,50,50
840,230,40,50
890,230,50,60
0,290,50,50
60,290,50,60
120,300,40,50
170,290,60,60
240,300,40,50
290,290,50,60
350,290,60,60
420,290,40,60
470,300,60,40
540,290,40,60
590,290,60,50
660,290,40,50
710,300,50,40
770,300,50,50
830,290,50,60
890,300,50,40
0,350,40,50
50,360,60,50
120,360,40,50
170,360,60,40
240,360,50,50
300,360,50,40
360,360,40,50
410,360,50,50
470,350,50,50
530,360,60,40
600,350,40,50
650,350,60,60
720,350,40,50
770,360,60,40
840,360,40,50
890,350,50,50
0,410,50,60
60,420,40,40
110,420,60,40
180,410,50,50
240,420,40,40
290,410,50,50
350,420,60,50
420,420,50,50
480,410,40,60
530,410,50,50
590,410,50,50
650,420,50,40
710,410,50,60
770,410,60,60
840,420,40,40
890,410,50,60
0,480,50,40
60,470,50,60
120,470,40,50
170,470,50,50
230,470,50,60
290,470,50,60
350,480,50,50
410,480,60,40
480,480,50,50
540,470,40,50
590,470,50,50
650,470,50,60
710,480,50,50
770,480,50,40
830,470,50,50
890,480,50,50
0,530,40,50
50,540,50,40
110,530,50,50
170,530,60,50
240,540,40,40
290,540,50,40
350,540,50,40
410,530,50,50
470,540,60,40
540,530,50,50
600,530,40,50
650,540,60,40
720,540,40,40
770,530,50,50
830,530,50,50
890,540,50,40
